,G,T1,T2,T3,T4,T5,T6,T7,T8,T9
0,0.46643700787401576,400.0,398.3025578,396.8496787,395.6347286,394.65052,393.8911567,393.352043,393.029891,392.9227264
1,0.7894173228346457,400.0,402.0699525,403.8297785,405.2957774,406.4797818,407.3912042,408.0372052,408.4228165,408.5510237
2,0.618755905511811,400.0,400.0439482,400.0798806,400.1098757,400.1341403,400.1528415,400.1661083,400.174032,400.1766672
3,0.3338267716535433,400.0,396.835856,394.1241355,391.8531771,390.0113531,388.5890059,387.5785331,386.9744547,386.7734637
4,0.523496062992126,400.0,398.9476673,398.0470748,397.294456,396.6850886,396.2151199,395.8815597,395.6822753,395.6159891
5,0.720755905511811,400.0,401.2451144,402.3041922,403.1871894,403.9008054,404.4504047,404.8400895,405.0727533,405.1501175
6,0.10003149606299212,400.0,394.3569247,389.5080196,385.4374312,382.1295298,379.57105,377.7513634,376.6627059,376.3003492
7,0.691007874015748,400.0,400.8918375,401.6503243,402.282935,402.7943392,403.188287,403.4676522,403.6344655,403.6899361
8,0.1591732283464567,400.0,394.9714682,390.6534622,387.0306988,384.0881472,381.8131194,380.1954952,379.2279067,378.9058776
9,0.269996062992126,400.0,396.1457588,392.840256,390.0701441,387.8222509,386.0855707,384.8513981,384.1134355,383.8678729
10,0.9426811023622047,400.0,403.9596526,407.3191017,410.1121998,412.3646537,414.0966099,415.3232181,416.055034,416.2982864
11,0.4572677165354331,400.0,398.1996852,396.6586555,395.3698577,394.3257403,393.5201032,392.9481108,392.6063016,392.4925963
12,0.9785157480314961,400.0,404.411357,408.1519598,411.2605043,413.7664552,415.692823,417.0568644,417.8705791,418.1410387
13,0.8011889763779527,400.0,402.2127018,404.0936473,405.6603133,406.925477,407.8992912,408.5894725,409.0014397,409.1384071
14,0.2985196850393701,400.0,396.4528813,393.4117518,390.8639628,388.7969871,387.2003862,386.0659205,385.3876393,385.1619465
15,0.3273740157480315,400.0,396.7656296,393.9935268,391.6718392,389.7887663,388.3345013,387.30132,386.6836532,386.4781389
16,0.4312047244094488,400.0,397.9084708,396.1177842,394.6197556,393.4058468,392.4690306,391.8038154,391.4062645,391.2740107
17,0.8598070866141733,400.0,402.9294212,405.4177917,407.4888617,409.1604065,410.4464694,411.3576777,411.9014696,412.0822478
18,0.21014566929133857,400.0,395.5078596,391.6526675,388.4198833,385.7952066,383.7666231,382.3245865,381.4621672,381.1751633
19,0.47362992125984255,400.0,398.3834104,396.9997977,395.8428648,394.9057155,394.1826968,393.6694047,393.36269,393.2606618
20,0.5538188976377952,400.0,399.2939969,398.6895414,398.1845791,397.7758435,397.4606771,397.2370222,397.1034138,397.058975
21,0.8781377952755905,400.0,403.1555761,405.8353724,408.0652464,409.8646382,411.2488797,412.2295569,412.814771,413.0093138
22,0.6308031496062992,400.0,400.1843335,400.3400073,400.4699398,400.5750371,400.656031,400.713485,400.7477985,400.7592099
23,0.7992952755905511,400.0,402.1897112,404.0511529,405.6016104,406.853708,407.8174781,408.5005475,408.9082722,409.0438295
24,0.8450511811023622,400.0,402.7480744,405.0828621,407.0264684,408.5953636,409.8025793,410.6579875,411.168504,411.3382242
25,0.9497165354330709,400.0,404.0480369,407.4821028,410.336978,412.6390909,414.4091394,415.6626798,416.4105465,416.6591313
26,0.5194251968503937,400.0,398.901358,397.9611486,397.1753854,396.5391587,396.048461,395.7001811,395.4920998,395.422887
27,0.2688149606299213,400.0,396.1330851,392.8166686,390.0373763,387.7820105,386.0395433,384.801251,384.0608221,383.8144385
28,0.9600944881889764,400.0,404.1786787,407.7230036,410.6691439,413.044607,414.8709138,416.1642265,416.9357951,417.1922539
29,0.6848031496062992,400.0,400.8184613,401.5144805,402.095034,402.5643826,402.9259499,403.1823609,403.3354711,403.3863855
30,0.9995787401574803,400.0,404.6786371,408.6445514,411.9394258,414.5950296,416.6361219,418.0812409,418.9432623,419.2297683
31,0.7618110236220472,400.0,401.7367218,403.2136314,404.444372,405.4386353,406.2041517,406.7468143,407.0707704,407.1784835
32,0.7855748031496063,400.0,402.0234411,403.7437934,405.1769777,406.3345226,407.2256017,407.8571963,408.2342128,408.3595633
33,0.5057244094488189,400.0,398.7458227,397.6725219,396.7753892,396.0488968,395.4885269,395.0907686,394.8531154,394.7740646
34,0.8162047244094488,400.0,402.3953624,404.4312243,406.1266038,407.4955116,408.5490641,409.2957012,409.7413446,409.8895048
35,0.8830787401574803,400.0,403.2167012,405.9482162,408.2209822,410.0548969,411.4656455,412.4650762,413.0614717,413.2597299
36,0.6669685039370079,400.0,400.6081425,401.1250446,401.5562881,401.9049857,402.1736426,402.3641822,402.4779654,402.5158034
37,0.720507874015748,400.0,401.2421587,402.2987227,403.1796268,403.8915528,404.4398516,404.8286147,405.0607284,405.1379098
38,0.7861141732283464,400.0,402.0299673,403.7558586,405.1936478,406.3549057,407.2488398,407.8824561,408.2606788,408.3864302
39,0.873996062992126,400.0,403.1043926,405.7408755,407.9348239,409.7052973,411.0673337,412.0323001,412.6081468,412.7995769
40,0.13565748031496064,400.0,394.7261169,390.1962367,386.3948133,383.3065464,380.9184931,379.2203109,378.2044603,377.8663561
41,0.4574330708661417,400.0,398.2015384,396.6620969,395.3746297,394.3315919,393.5267887,392.9553889,392.6139339,392.5003466
42,0.2280748031496063,400.0,395.6980307,392.0067937,388.9120685,386.3998613,384.4584348,383.0784753,382.2532292,381.978604
43,0.6625354330708662,400.0,400.5560003,401.0284808,401.4226851,401.7414465,401.9870466,402.1612376,402.2652596,402.2998517
44,0.5006771653543307,400.0,398.6886497,397.5664132,396.628323,395.8686287,395.2826283,394.8666664,394.6181329,394.5354622
45,0.20714566929133857,400.0,395.4761158,391.5935491,388.3377092,385.6942471,383.651104,382.1986964,381.3300662,381.0409941
46,0.13315748031496064,400.0,394.700111,390.1477667,386.327396,383.2236726,380.8236282,379.1168984,378.0959264,377.7561165
47,0.10853543307086615,400.0,394.4447774,389.6718097,385.6653069,382.4097097,379.8918226,378.1010801,377.0297676,376.673189
48,0.7460944881889764,400.0,401.5479692,402.8645159,403.9618351,404.8484463,405.5311552,406.0151561,406.3041077,406.4001845
49,0.7804094488188976,400.0,401.9609834,403.6283209,405.0174291,406.1394305,407.0031806,407.6154208,407.9808904,408.1024027
50,0.7454606299212598,400.0,401.5403712,402.8504611,403.9424071,404.8246822,405.5040554,405.985693,406.2732343,406.3688423
51,0.3371338582677165,400.0,396.8718882,394.1911453,391.9462094,390.125543,388.7195664,387.72074,387.1236305,386.9249592
52,0.7929212598425197,400.0,402.112402,403.9082502,405.4041917,406.6123381,407.542321,408.2014655,408.5949177,408.7257311
53,0.9418582677165355,400.0,403.9493251,407.3000541,410.085932,412.3325815,414.060085,415.283545,416.0134845,416.2561135
54,0.18681889763779527,400.0,395.2616082,391.19401,387.7822952,385.0118037,382.8701922,381.3476357,380.4369928,380.1339294
55,0.5527086614173229,400.0,399.2812733,398.6659427,398.1518886,397.7357896,397.4149429,397.1872558,397.0512381,397.0059979
56,0.8262795275590551,400.0,402.5182787,404.6583449,406.4402759,407.8789278,408.9860765,409.7706556,410.2389297,410.3946111
57,0.7956496062992126,400.0,402.1454795,403.9693941,405.4886632,406.7156172,407.6600587,408.3294415,408.7290016,408.8618451
58,0.8446535433070866,400.0,402.7431962,405.0738515,407.0140275,408.5801598,409.785253,410.6391591,411.1487797,411.3182022
59,0.8081417322834645,400.0,402.2971995,404.2498178,405.8760397,407.1892097,408.199924,408.9162321,409.3437845,409.4859319
60,0.10627952755905512,400.0,394.4214554,389.6283301,385.6048168,382.3353369,379.8066761,378.0082518,376.932336,376.5742239
61,0.20183464566929135,400.0,395.4199719,391.4889847,388.1923602,385.515665,383.4467634,381.9760067,381.0963877,380.8036561
62,0.17673228346456693,400.0,395.1555361,390.9964096,387.5075662,384.6742036,382.483847,380.9265594,379.9951137,379.6851222
63,0.8310629921259842,400.0,402.5767403,404.7663563,406.5894352,408.06124,409.1938628,409.9964742,410.4755032,410.634759
64,0.9189724409448818,400.0,403.6628776,406.7716479,409.35712,411.4426246,413.0464889,414.1825193,414.860348,415.0856639
65,0.5171929133858267,400.0,398.8759827,397.9140631,397.1101354,396.4591878,395.9571286,395.6007806,395.3878775,395.3170606
66,0.9344606299212599,400.0,403.8565654,407.1289622,409.8499734,412.044472,413.7319669,414.9271376,415.6402167,415.8772442
67,0.7030354330708661,400.0,401.0343768,401.9141785,402.647864,403.2409099,403.6977089,404.0216246,404.215032,404.2793446
68,0.6845787401574803,400.0,400.8158095,401.5095708,402.0882426,402.556071,402.9164677,403.1720489,403.3246636,403.3754133
69,0.36669291338582677,400.0,397.1951745,394.7922516,392.7806159,391.1495804,389.8902959,388.9958133,388.4611332,388.283242
70,0.7623661417322835,400.0,401.7434013,403.2259845,404.4614443,405.4595149,406.2279595,406.7726964,407.0978901,407.2060146
71,0.9543307086614173,400.0,404.1060827,407.589143,410.4845755,412.8192864,414.6143381,415.8855552,416.6439563,416.8960408
72,0.31677952755905514,400.0,396.650555,393.7794872,391.3746411,389.4239406,387.9173399,386.8469207,386.2069699,385.9940375
73,0.10331102362204725,400.0,394.3907847,389.5711488,385.5252628,382.2375232,379.6946914,377.8861627,376.8041917,376.4440624
74,0.6724488188976377,400.0,400.6726771,401.24455,401.7216235,402.1073587,402.4045398,402.6153038,402.7411619,402.7830149
75,0.5491850393700788,400.0,399.2409133,398.591084,398.0481872,397.6087272,397.269859,397.0293787,396.8857168,396.8379338
76,0.5124566929133858,400.0,398.8221876,397.8142385,396.9717958,396.2896327,395.7634805,395.390023,395.1668941,395.0926753
77,0.6283070866141732,400.0,400.1552147,400.2860552,400.395264,400.4836006,400.5516791,400.5999719,400.6288144,400.6384063
78,0.5086929133858268,400.0,398.77948,397.7349839,396.8619577,396.1550057,395.6097194,395.2226733,394.9914228,394.9145021
79,0.48011023622047244,400.0,398.4563687,397.1352479,396.0306497,395.1359454,394.4457044,393.9556982,393.6629041,393.5655076
80,0.8311535433070866,400.0,402.5778476,404.768402,406.5922603,408.0646928,409.197798,410.0007509,410.4799835,410.639307
81,0.33857086614173226,400.0,396.8875536,394.2202778,391.9866543,390.1751851,388.7763244,387.7825604,387.18848,386.9908171
82,0.2528307086614173,400.0,395.961906,392.4980537,389.5947168,387.2383685,385.4176891,384.1237133,383.3499489,383.092466
83,0.464003937007874,400.0,398.2752392,396.7989532,395.5643956,394.5642813,393.792633,393.2447908,392.9174204,392.8085195
84,0.2069448818897638,400.0,395.4739919,391.5895937,388.3322112,385.6874922,383.6433749,382.1902733,381.3212275,381.032017
85,0.1975511811023622,400.0,395.3747406,391.4047397,388.0752511,385.3717745,383.2821138,381.7965687,380.9080929,380.6124118
86,0.6485669291338583,400.0,400.392054,400.7248246,401.0025113,401.2270837,401.4001301,401.5228714,401.5961725,401.620549
87,0.4163976377952756,400.0,397.7438069,395.8118777,394.195424,392.8853781,391.8742664,391.156242,390.72711,390.5843468
88,0.723751968503937,400.0,401.2808308,402.3702832,403.2785717,404.0126066,404.5779195,404.9787396,405.2180495,405.2976232
89,0.9459881889763779,400.0,404.0011805,407.395691,410.2178188,412.4936088,414.243466,415.482731,416.22209,416.4678484
90,0.7931732283464566,400.0,402.1154559,403.9138954,405.4119908,406.6218738,407.5531918,408.2132816,408.6072978,408.7382987
91,0.5454527559055118,400.0,399.1981995,398.5118556,397.938428,397.4742384,397.1162918,396.8622674,396.7105126,396.6600374
92,0.6645984251968504,400.0,400.5802587,401.0734064,401.4848438,401.8175338,402.0738618,402.2556597,402.3642235,402.4003258
93,0.1276771653543307,400.0,394.6431547,390.0416071,386.1797329,383.04215,380.6158363,378.8903803,377.8581883,377.5146409
94,0.6137598425196851,400.0,399.9858453,399.9722063,399.9608203,399.9516092,399.9445097,399.9394731,399.936465,399.9354645
95,0.9536102362204725,400.0,404.0970151,407.5724223,410.4615199,412.7911393,414.5822858,415.8507421,416.607498,416.8590359
96,0.7829803149606299,400.0,401.99206,403.6857767,405.0968172,406.2365054,407.1138551,407.7357265,408.1069422,408.2303645
97,0.28979921259842517,400.0,396.3587707,393.2366495,390.620765,388.4983853,386.8588922,385.6938993,384.9973467,384.765571
98,0.8101614173228346,400.0,402.3217708,404.2952279,405.9387637,407.2658888,408.2873289,409.011231,409.4433133,409.5869663
99,0.4401299212598425,400.0,398.0079981,396.3026554,394.8761648,393.7203181,392.8283655,392.1950355,391.8165511,391.6906421
100,0.6616338582677166,400.0,400.5454025,401.0088537,401.3955287,401.7082044,401.9491172,402.1199845,402.222022,402.2559542
101,0.1012755905511811,400.0,394.3697666,389.5319625,385.4707431,382.1704888,379.6179441,377.8024897,376.7163683,376.3548564
102,0.21279133858267715,400.0,395.5358724,391.7048357,388.4923947,385.8842927,383.8685549,382.4356683,381.5787284,381.2935492
103,0.2824212598425197,400.0,396.2792962,393.0887659,390.4153553,388.2461646,386.570428,385.3796379,384.667644,384.4307274
104,0.18077559055118111,400.0,395.1980265,391.075567,387.6176237,384.8094505,382.6386244,381.0952529,380.1721426,379.8649271
105,0.8117401574803149,400.0,402.3409856,404.3307379,405.9878119,407.3258484,408.3556748,409.0855144,409.5211384,409.6659685
106,0.3394527559055118,400.0,396.89717,394.2381609,392.0114813,390.2056575,388.8111647,387.820508,387.2282869,387.0312428
107,0.2048976377952756,400.0,395.452343,391.5492746,388.2761666,385.618634,383.5645853,382.1044092,381.2311267,380.9405052
108,0.644740157480315,400.0,400.3472329,400.6417982,400.887615,401.0864206,401.2396162,401.3482796,401.4131741,401.4347552
109,0.167996062992126,400.0,395.0638633,390.8256167,387.2700885,384.3823595,382.1498467,380.5625199,379.6130807,379.2970964
110,0.15724015748031497,400.0,394.9512496,390.6157878,386.9783082,384.0237561,381.7394213,380.1151643,379.1436024,378.8202498
111,0.5501181102362205,400.0,399.2515976,398.6109013,398.0756403,397.6423652,397.3082682,397.071175,396.929537,396.8824272
112,0.8033464566929134,400.0,402.2389072,404.1420824,405.7272211,407.0072759,407.9925365,408.6908225,409.1076244,409.2461987
113,0.5880826771653543,400.0,399.6882916,399.4206768,399.1972007,399.0163678,398.8769655,398.7780573,398.7189775,398.6993284
114,0.4399055118110236,400.0,398.0054931,396.2980027,394.8697119,393.7124043,392.819323,392.1851907,391.8062267,391.680158
115,0.672492125984252,400.0,400.6731874,401.245495,401.7229308,402.1089588,402.4063654,402.6172892,402.7432428,402.7851276
116,0.6940314960629921,400.0,400.9276329,401.7165894,402.3745889,402.9065024,403.3162401,403.6067981,403.780293,403.8379852
117,0.25993700787401575,400.0,396.0379311,392.6395659,389.7913313,387.4798442,385.6939124,384.4246763,383.6657231,383.4131717
118,0.37758661417322836,400.0,397.3148774,395.0147696,393.089436,391.5285239,390.3234695,389.4675538,388.9559453,388.7857331
119,0.22841732283464566,400.0,395.7016714,392.0135725,388.9214893,386.4114341,384.471675,383.0929031,382.268368,381.9939796
120,0.5694566929133859,400.0,399.4735604,399.0225448,398.6458347,398.3409551,398.1058956,397.9391011,397.8394655,397.806327
121,0.17321259842519685,400.0,395.1185805,390.9275605,387.4118377,384.5565619,382.3492142,380.7798196,379.841122,379.5287151
122,0.9953307086614174,400.0,404.6246251,408.5450219,411.8022622,414.4276448,416.4455723,417.8743217,418.7265905,419.0098569
123,0.6331141732283465,400.0,400.2113087,400.3899862,400.5391144,400.6597358,400.7526919,400.8186307,400.8580113,400.8711078
124,0.9593543307086614,400.0,404.1693508,407.7058044,410.6454302,413.0156581,414.8379498,416.1284242,416.8983014,417.1541983
125,0.6639173228346457,400.0,400.5722485,401.0585718,401.464319,401.7924099,402.0451957,402.2244819,402.3315461,402.3671498
126,0.33614173228346456,400.0,396.8610756,394.1710372,391.9182929,390.091278,388.6803893,387.6780684,387.0788679,386.8795007
127,0.21079133858267718,400.0,395.5146945,391.6653962,388.4375758,385.8169434,383.7914944,382.3516905,381.4906082,381.2040496
128,0.26380708661417324,400.0,396.0793867,392.7167261,389.8985308,387.6114977,385.8445056,384.5887536,383.8378728,383.5880091
129,0.9210590551181103,400.0,403.6889309,406.8197158,409.4234268,411.5236002,413.1387209,414.2827119,414.9652857,415.1921781
130,0.5414094488188976,400.0,399.1519679,398.426098,397.8196189,397.3286558,396.9500528,396.6813637,396.5208459,396.4674558
131,0.7697952755905512,400.0,401.8328772,403.3914493,404.6901127,405.7391676,406.5468234,407.1193343,407.4611,407.5747332
132,0.4055905511811024,400.0,397.6239819,395.5892365,393.8865523,392.5064888,391.4412575,390.68476,390.2326183,390.0821976
133,0.43556299212598426,400.0,397.9570453,396.2080135,394.744903,393.5593358,392.6444194,391.994769,391.6065256,391.4773691
134,0.24616141732283464,400.0,395.8906693,392.3654445,389.4104602,387.0120587,385.1588037,383.8416329,383.0539816,382.7918748
135,0.7428503937007874,400.0,401.5090945,402.7926038,403.8624294,404.7268532,405.3924929,405.8644006,406.1461355,406.2398132
136,0.9153976377952756,400.0,403.6182727,406.6893487,409.2435891,411.303974,412.8885614,414.0109586,414.6806608,414.9032766
137,0.7941811023622047,400.0,402.1276732,403.9364795,405.4431913,406.6600214,407.59668,408.2605516,408.656824,408.7885747
138,0.14224015748031496,400.0,394.7946639,390.3239888,386.5724974,383.5249607,381.1685036,379.4928432,378.490486,378.1568764
139,0.22619291338582678,400.0,395.678033,391.9695582,388.8603202,386.3362918,384.3857055,382.9992226,382.1700702,381.8941443
140,0.24448818897637795,400.0,395.8728142,392.3322052,389.3642734,386.9553288,385.0939064,383.7709199,382.9797867,382.7165204
141,0.6636299212598425,400.0,400.5688688,401.0523128,401.4556591,401.7818095,402.0331007,402.2113272,402.3177586,402.3531519
142,0.5374330708661418,400.0,399.1065441,398.3418343,397.7028743,397.1855982,396.7866929,396.5035899,396.3344588,396.2782034
143,0.2670275590551181,400.0,396.113912,392.7809847,389.987803,387.7211315,385.9699087,384.7253833,383.9812231,383.7335971
144,0.7541811023622047,400.0,401.6450013,403.0439957,404.2099175,405.1518854,405.8771778,406.3913464,406.6983001,406.8003613
145,0.6643700787401575,400.0,400.5775731,401.0684327,401.4779623,401.8091104,402.0642508,402.2452066,402.3532676,402.3892028
146,0.6584291338582677,400.0,400.5077498,400.9391188,401.2990402,401.5900912,401.8143474,401.9734036,402.0683888,402.0999761
147,0.4217952755905512,400.0,397.8037665,395.9232747,394.3499533,393.074925,392.0908769,391.3920903,390.9744632,390.8355286
148,0.9715157480314961,400.0,404.3228219,407.9887549,411.0355254,413.4918479,415.3801628,416.7173078,417.514996,417.7801317
149,0.2547637795275591,400.0,395.9825742,392.5365263,389.6481712,387.3040208,385.4927897,384.2055411,383.4358042,383.1796623
150,0.5880511811023622,400.0,399.6879277,399.4200022,399.1962665,399.0152236,398.8756593,398.7766361,398.7174877,398.6978157
151,0.26054330708661416,400.0,396.0444233,392.6516498,389.8081198,387.5004626,385.7174972,384.4503731,383.6926843,383.4405538
152,0.797744094488189,400.0,402.1708866,404.0163577,405.5535425,406.7949401,407.7504849,408.42773,408.8319803,408.9663828
153,0.5291850393700788,400.0,399.0124573,398.1672843,397.4610253,396.8892236,396.4482445,396.1352686,395.9482859,395.886092
154,0.15798031496062992,400.0,394.9589901,390.6302111,386.9983657,384.048408,381.7676364,380.1459188,379.1758781,378.8530323
155,0.7557598425196851,400.0,401.6639661,403.0790725,404.258399,405.2111824,405.9447941,406.4648562,406.7753265,406.8785567
156,0.2498228346456693,400.0,395.9297644,392.4382225,389.5115844,387.1362641,385.3008888,383.9964491,383.2164201,382.9568513
157,0.6343503937007874,400.0,400.2257443,400.4167315,400.5761313,400.7050592,400.8044158,400.8748944,400.9169861,400.9309842
158,0.5906929133858267,400.0,399.7184585,399.4766011,399.2746404,399.1112213,398.9852455,398.8958647,398.8424763,398.8247202
159,0.7651456692913385,400.0,401.7768595,403.2878597,404.5469567,405.5640955,406.3472057,406.9023306,407.2337228,407.3439077
160,0.5284409448818898,400.0,399.0039782,398.1515529,397.4392275,396.8625103,396.4177381,396.102069,395.9134767,395.8507474
161,0.6361181102362204,400.0,400.2463936,400.4549881,400.6290795,400.7698882,400.8783992,400.9553707,401.00134,401.0166275
162,0.7176771653543307,400.0,401.2084383,402.2363226,403.0933447,403.7859885,404.3194476,404.6976945,404.9235315,404.9986261
163,0.9873582677165355,400.0,404.523404,408.3584802,411.5451658,414.1138841,416.088374,417.4864261,418.3204055,418.5975966
164,0.22318503937007875,400.0,395.646088,391.9100756,388.7776521,386.2347373,384.2695164,382.8726105,382.0372169,381.7592127
165,0.4905,400.0,398.5735709,397.3528155,396.3322538,395.5056952,394.868073,394.4154449,394.1449946,394.0550322
166,0.8918031496062993,400.0,403.324805,406.1477668,408.4963596,410.3912976,411.8488957,412.8814698,413.4976253,413.7024494
